id,uri,valid
13169,Q4612,1
13170,Q462403,1
13171,Q48280,1
13172,Q3177318,1
13173,Q7784103,1
13174,Q58369976,1
13176,Q737075,1
13177,Q508199,1
13178,Q499665,1
13179,Q1154264,1
13180,Q4779169,1
13181,Q17153455,1
13183,Q1439067,1
13185,Q4833570,1
13187,Q15052933,1
13192,Q3023495,1
13198,Q7284783,1
13210,Q7295751,1
13211,Q296039,1
13212,Q4034022,1
13213,Q5159980,1
13214,Q2661204,1
13216,Q4746169,1
13217,Q5362240,1
13218,Q3434167,1
13219,Q264891,1
13221,Q4817943,1
13222,Q5033616,1
13224,Q447338,1
13227,Q2521101,1
13228,Q6004530,1
13229,Q1594314,1
13231,Q16222387,1
13232,Q3520617,1
13233,Q1664881,1
13234,Q7834332,1
13236,Q4950345,1
13237,Q7786322,1
13238,Q7747354,1
13239,Q3316074,1
13240,Q7500455,1
13242,Q7741112,1
13243,Q16961760,1
13244,Q1075066,1
13246,Q3988220,1
13247,Q3989048,1
13250,Q15229054,1
13253,Q7727593,1
13254,Q27817228,1
13257,Q7135943,1
13258,Q16825839,1
13259,Q1099640,1
13260,Q3218552,1
13264,Q632898,1
13265,Q242379,1
13266,Q279634,1
13267,Q444966,1
13268,Q455762,1
13269,Q435552,1
13270,Q918576,1
13271,Q314208,1
13272,Q316282,1
13273,Q232819,1
13274,Q963853,1
13275,Q12731739,1
13276,Q1155343,1
13277,Q466717,1
13279,Q206004,1
13280,Q2981627,1
13281,Q542368,1
13282,Q9832134,1
13284,Q3409991,1
13285,Q268154,1
13289,Q839904,1
13291,Q3244088,1
13292,Q310539,1
13293,Q1543804,1
13296,Q205347,1
13298,Q16740843,1
13304,Q2193207,1
13316,Q641035,1
13317,Q365243,1
13318,Q981213,1
13320,Q211136,1
13324,Q2029514,1
13330,Q99690141,1
13331,Q560969,1
13332,Q6553297,1
13337,Q528663,1
13338,Q1686370,1
13339,Q246677,1
13340,Q507940,1
13341,Q869715,1
13342,Q1199856,1
13343,Q3706501,1
13345,Q6694099,1
13347,Q5490595,1
13348,Q17020776,1
13350,Q1741466,1
13351,Q1247752,1
13352,Q1247752,1
13353,Q99533111,1
13354,Q507914,1
13356,Q716158,1
13357,Q77143,1
13358,Q1971039,1
13362,Q3573041,1
13363,Q721223,1
13364,Q62342,1
13365,Q5153465,1
13369,Q434372,1
13370,Q7294514,1
13371,Q333168,1
13372,Q885763,1
13373,Q3934765,1
13374,Q5125760,1
13375,Q459955,1
13376,Q2380112,1
13377,Q1078,1
13378,Q1470759,1
13379,Q3113071,1
13380,Q335329,1
13381,Q3012338,1
13382,Q206744,1
13383,Q3436870,1
13384,Q3501691,1
13385,Q1288404,1
13386,Q2508581,1
13387,Q460408,1
13388,Q3483135,1
13390,Q675448,1
13392,Q1075552,1
13393,Q878934,1
13394,Q537706,1
13396,Q599433,1
13397,Q1051182,1
13398,Q3275525,1
13400,Q1158752,1
13401,Q939369,1
13406,Q1432899,1
13409,Q11183143,1
13411,Q596580,1
13412,Q4943418,1
13413,Q3033963,1
13414,Q457330,1
13415,Q726694,1
13416,Q508412,1
13417,Q1992629,1
13418,Q1507012,1
13419,Q10701804,1
13420,Q3016507,1
13421,Q4044700,1
13422,Q712359,1
13423,Q3469451,1
13424,Q2662821,1
13425,Q972093,1
13427,Q3184034,1
13431,Q3020558,1
13432,Q7727958,1
13433,Q25650,1
13436,Q78516,1
13439,Q9054900,1
13440,Q259645,1
13441,Q2986021,1
13442,Q6272781,1
13443,Q446632,1
13444,Q977176,1
13445,Q3257305,1
13446,Q258750,1
13447,Q5166770,1
13448,Q44857,1
13449,Q41076,1
13450,Q1427216,1
13451,Q1212531,1
13452,Q708975,1
13453,Q1495679,1
13454,Q665143,1
13455,Q1519656,1
13456,Q726649,1
13458,Q1074590,1
13460,Q120527,1
13463,Q1895390,1
13468,Q3739556,1
13478,Q4822903,1
13510,Q1568853,1
13511,Q6042427,1
13514,Q1630724,1
13515,Q1757665,1
13516,Q1899385,1
13517,Q1240650,1
13518,Q7284825,1
13521,Q3304580,1
13522,Q2534130,1
13523,Q1760137,1
13524,Q7753506,1
13525,Q5749353,1
13526,Q5246949,1
13527,Q7044332,1
13528,Q528846,1
13529,Q47878,1
13531,Q673420,1
13532,Q3269,1
13534,Q2723141,1
13535,Q66406,1
13537,Q75936,1
13538,Q70809,1
13539,Q5732416,1
13540,Q2160424,1
13542,Q6172884,1
13543,Q1669590,1
13545,Q3709874,1
13546,Q314638,1
13547,Q212649,1
13548,Q438512,1
13549,Q2852832,1
13550,Q266578,1
13552,Q5279213,1
13554,Q124147,1
13555,Q193174,1
13556,Q3547354,1
13558,Q1973228,1
13559,Q4262927,1
13562,Q20687424,1
13567,Q7450135,1
13575,Q1050456,1
13579,Q5229375,1
13580,Q887347,1
13581,Q7169220,1
13582,Q2733657,1
13584,Q25153,1
13585,Q237042,1
13586,Q312753,1
13587,Q317182,1
13588,Q432302,1
13589,Q1228384,1
13590,Q9695,1
13592,Q3752508,1
13593,Q1398824,1
13594,Q64164,1
13596,Q11893286,1
13598,Q1413921,1
13599,Q1424124,1
13600,Q1410435,1
13601,Q1029506,1
13603,Q2737642,1
13605,Q364131,1
13606,Q433849,1
13607,Q215835,1
13608,Q229716,1
13609,Q93346,1
13610,Q592983,1
13611,Q6669090,1
13612,Q1424928,1
13613,Q4823179,1
13616,Q944143,1
13617,Q7803134,1
13618,Q1474256,1
13621,Q375792,1
13623,Q7542679,1
13624,Q725969,1
13625,Q262399,1
13629,Q946817,1
13632,Q1225331,1
13633,Q1102074,1
13634,Q707268,1
13635,Q3708813,1
13636,Q317742,1
13637,Q1281242,1
13638,Q1661876,1
13642,Q1803687,1
13644,Q1196599,1
13645,Q6807963,1
13646,Q524665,1
13648,Q11242779,1
13650,Q946225,1
13651,Q3121935,1
13659,Q7191219,1
13660,Q5501809,1
13664,Q505677,1
13666,Q11689534,1
13667,Q5046191,1
13668,Q7231591,1
13671,Q520633,1
13672,Q4381915,1
13674,Q11713673,1
13675,Q4041313,1
13676,Q2444860,1
13678,Q1886400,1
13679,Q2943908,1
13681,Q1116642,1
13683,Q138818,0
13683,Q1228670,0
13684,Q719720,1
13686,Q1546799,1
13687,Q3563830,1
13688,Q1415155,1
13689,Q6140167,1
13690,Q6181349,1
13691,Q1415155,1
13692,Q3011283,1
13693,Q2849955,1
13694,Q7759173,1
13697,Q7736453,1
13698,Q2415021,1
13699,Q1520936,1
13700,Q936474,1
13702,Q935369,1
13703,Q3498914,1
13705,Q6536219,1
13706,Q547272,1
13709,Q236960,1
13711,Q458364,1
13712,Q299553,1
13713,Q7770127,1
13714,Q274117,1
13719,Q7154722,1
13721,Q1190409,1
13724,Q3567785,1
13726,Q638810,1
13727,Q214227,1
13728,Q7542295,1
13729,Q7563396,1
13731,Q24064,1
13734,Q255458,1
13735,Q267406,1
13736,Q2276884,1
13737,Q5961727,1
13738,Q656978,1
13741,Q2330139,1
13742,Q6762064,1
13744,Q1702450,1
13748,Q7760088,1
13750,Q435330,1
13751,Q7744802,1
13752,Q4349625,1
13753,Q5437960,1
13754,Q3174727,1
13755,Q1535279,1
13758,Q1181201,1
13759,Q4979727,1
13760,Q2932559,1
13761,Q1431787,1
13762,Q206112,1
13766,Q3543761,1
13768,Q7451005,1
13770,Q3397060,1
13771,Q95762,1
13773,Q5281145,1
13775,Q2571173,1
13777,Q4822743,1
13778,Q2165175,1
13779,Q5692913,1
13791,Q6131487,1
13792,Q7045324,1
13796,Q5065538,1
13813,Q1242553,1
13814,Q7765877,1
13816,Q940080,1
13817,Q863212,1
13818,Q4922577,1
13819,Q6796194,1
13821,Q1282863,1
13822,Q7281277,1
13825,Q5292875,1
13827,Q7711487,1
13830,Q379802,1
13831,Q5727232,1
13832,Q862858,1
13834,Q763920,1
13838,Q10322899,1
13841,Q47871,1
13843,Q2160448,1
13844,Q2635197,1
13845,Q606289,1
13846,Q1054535,1
13847,Q1430984,1
13848,Q285254,1
13849,Q1567290,1
13850,Q5453798,1
13852,Q1970367,1
13855,Q2307431,1
13856,Q21042885,1
13858,Q11236898,1
13863,Q6516861,1
13865,Q3066410,1
13866,Q483140,1
13867,Q3761796,1
13868,Q8029003,1
13870,Q7750800,1
13871,Q4357972,1
13872,Q3656262,1
13873,Q7715106,1
13874,Q22082500,1
13876,Q8026456,1
13877,Q1588889,1
13878,Q556678,1
13879,Q1089523,1
13880,Q251289,1
13881,Q3496385,1
13882,Q558657,1
13883,Q10363136,1
13884,Q484969,1
13885,Q1457648,1
13886,Q6875388,1
13887,Q7731551,1
13888,Q1320323,1
13890,Q261344,1
13891,Q1933496,1
13892,Q4001964,1
13900,Q1496230,1
13902,Q689921,1
13904,Q771912,1
13905,Q7011181,1
13909,Q5873139,1
13913,Q1820469,1
13914,Q967101,1
13915,Q491368,1
13916,Q1043925,1
13917,Q1133108,1
13918,Q452411,1
13922,Q1811603,1
13923,Q1291507,1
13924,Q2543645,1
13925,Q3053202,1
13929,Q689550,1
13930,Q2964752,1
13931,Q1550566,1
13932,Q3855790,1
13933,Q973417,1
13935,Q278143,1
13936,Q1141992,1
13937,Q2470862,1
13941,Q3039180,1
13942,Q10336733,1
13950,Q134864,1
13951,Q1334617,1
13956,Q93341,1
13957,Q456751,1
13960,Q838984,1
13962,Q853469,1
13964,Q2298729,1
13966,Q20715,1
13967,Q750607,1
13968,Q775506,1
13969,Q1253165,1
13970,Q224784,1
13971,Q747112,1
13978,Q16476249,1
13982,Q461150,1
13983,Q190251,1
13985,Q1431236,1
13987,Q6098517,1
13994,Q3640489,1
13995,Q1663766,1
14002,Q1471162,1
14003,Q81752,1
14004,Q327344,1
14005,Q151593,1
14012,Q6201156,1
14013,Q742396,1
14015,Q455723,1
14019,Q455754,1
14020,Q731231,1
14021,Q1382863,1
14022,Q1332344,1
14023,Q4384376,1
14024,Q3257304,1
14025,Q509428,0
14025,Q39070812,0
14025,Q1189011,0
14026,Q3640818,1
14031,Q180019,1
14032,Q379448,1
14033,Q3052881,1
14034,Q558104,1
14035,Q978624,1
14036,Q2679738,0
14036,Q2873263,0
14036,Q4827554,0
14036,Q4827561,0
14036,Q8945218,0
14037,Q7185869,1
14038,Q32849,1
14039,Q3236572,1
14040,Q2053424,1
14041,Q360377,1
14042,Q952805,1
14043,Q10328838,1
14047,Q1371975,1
14052,Q682030,1
14053,Q1357484,1
14054,Q710282,1
14055,Q3376908,1
14060,Q231880,1
14061,Q281253,1
14062,Q1527265,1
14064,Q7761573,1
14065,Q5905442,1
14067,Q7428937,1
14068,Q500549,1
14070,Q864433,1
14072,Q711339,1
14073,Q5548825,1
14074,Q7083804,1
14078,Q503710,1
14079,Q239030,1
14080,Q271139,1
14081,Q1534428,1
14082,Q177984,1
14083,Q533848,1
14084,Q1066894,1
14085,Q4001165,1
14086,Q5136568,1
14087,Q956275,1
14088,Q1272729,1
14089,Q4836314,1
14090,Q6838691,1
14091,Q2166000,1
14092,Q2791624,1
14093,Q405269,1
14094,Q3082167,1
14095,Q4048379,1
14096,Q8436,1
14097,Q3640970,1
14106,Q1479074,1
14107,Q1093415,1
14108,Q1746712,1
14109,Q6683913,1
14110,Q768132,1
14111,Q925601,1
14113,Q30605919,1
14115,Q8074653,1
14116,Q429952,1
14118,Q5638548,1
14119,Q3618791,1
14120,Q334288,1
14121,Q263483,1
14122,Q1568235,1
14124,Q858464,1
14130,Q17090336,1
14133,Q10673145,1
14135,Q1299129,1
14136,Q206506,1
14138,Q7136793,1
14139,Q452754,1
14140,Q1379531,1
14141,Q301988,1
14142,Q2230068,1
14144,Q3518007,1
14145,Q7685080,1
14147,Q229322,1
14148,Q863049,1
14150,Q573585,1
14152,Q7616398,1
14153,Q266112,1
14154,Q16623304,0
14154,Q18158462,0
14154,Q7053138,0
14154,Q28032336,0
14156,Q4046701,1
14160,Q974802,1
14161,Q5608656,1
14172,Q2095588,1
14178,Q526512,1
14184,Q2294036,1
14185,Q204112,1
14186,Q941596,1
14187,Q20312320,1
14188,Q3689941,1
14189,Q5262449,1
14191,Q15053443,1
14194,Q17197929,1
14196,Q820985,1
14199,Q28678574,1
14200,Q795030,1
14203,Q3148735,1
14204,Q5582880,1
14205,Q7859299,1
14206,Q1028899,1
14208,Q719893,1
14210,Q3650729,1
14211,Q383926,1
14212,Q1184969,1
14214,Q5647933,1
14215,Q6149783,1
14217,Q3008703,1
14218,Q904982,1
14219,Q377132,1
14220,Q359485,1
14221,Q8058130,1
14222,Q1638983,1
14224,Q5176646,1
14225,Q1242455,0
14225,Q5297055,0
14226,Q132005,1
14228,Q3860184,1
14229,Q7767800,1
14230,Q6203954,1
14231,Q1246967,1
14232,Q7862912,1
14233,Q2626680,1
14234,Q5114093,1
14235,Q4188809,1
14236,Q5259375,1
14237,Q6143993,1
14239,Q5502801,1
14240,Q1352006,1
14241,Q249257,1
14242,Q5355847,1
14245,Q2901474,1
14252,Q843036,1
14253,Q812042,1
14260,Q1399492,1
14261,Q4756318,1
14264,Q2965875,1
14265,Q6138588,1
14266,Q1975247,1
14269,Q7922631,1
14278,Q367634,1
14279,Q943219,1
14280,Q7545836,1
14285,Q6126557,1
14286,Q3930704,1
14292,Q1168617,1
14293,Q5142185,1
14294,Q7731494,1
14295,Q16952907,1
14297,Q1228453,1
14298,Q7765127,1
14299,Q15117480,1
14300,Q4042,1
14301,Q1627359,1
14303,Q390380,1
14304,Q384603,1
14305,Q2032001,1
14307,Q466342,1
14308,Q962576,1
14310,Q626440,1
14314,Q313654,1
14315,Q1752517,1
14317,Q1968924,1
14318,Q1381587,1
14323,Q3398618,1
14325,Q1969731,1
14327,Q1061174,1
14329,Q1294820,1
14331,Q7830372,1
14339,Q2126816,1
14340,Q309843,1
14343,Q3241037,1
14344,Q304885,1
14345,Q287514,1
14346,Q1629902,1
14347,Q7785701,1
14348,Q1475635,1
14350,Q7711182,1
14352,Q2230709,1
14353,Q14158734,1
14354,Q5278645,1
14355,Q2412567,1
14356,Q16239093,1
14358,Q6917452,1
14359,Q104840750,1
14360,Q9072615,1
14362,Q2572806,1
14366,Q7600738,1
14367,Q775938,1
14368,Q19830585,1
14369,Q1986942,0
14369,Q236061,0
14369,Q69474,0
14371,Q741251,1
14372,Q2182259,1
14373,Q11792918,1
14374,Q3043199,1
14378,Q861190,1
14385,Q2410301,1
14388,Q313660,1
14389,Q3047600,1
14391,Q2475200,1
14392,Q1144027,1
14394,Q1052770,1
14395,Q561484,1
14396,Q179516,1
14397,Q3843927,1
14398,Q736851,1
14399,Q1091441,1
14401,Q982377,1
14424,Q252516,1
14435,Q2418836,1
14436,Q1390458,1
14439,Q1004336,1
14443,Q2095608,1
14444,Q1607725,1
14445,Q460496,1
14449,Q5654076,1
14450,Q947301,1
14451,Q4035202,1
14453,Q443418,1
14454,Q10320402,1
14456,Q4633378,1
14458,Q5331209,1
14459,Q1756983,1
14460,Q3493751,1
14461,Q12038696,1
14466,Q251144,1
14467,Q2002188,1
14468,Q2499627,1
14469,Q339626,1
14470,Q3940106,1
14472,Q23517,1
14474,Q4038625,1
14475,Q6404493,1
14476,Q460682,1
14478,Q10506590,1
14480,Q1040029,1
14481,Q2574351,1
14482,Q711339,1
14483,Q963827,1
14485,Q1743935,1
14489,Q339912,1
14490,Q356904,1
14493,Q990929,1
14494,Q863176,1
14501,Q652334,1
14503,Q896096,1
14505,Q1441414,1
14507,Q354006,1
14508,Q22907510,1
14509,Q713099,1
14511,Q839408,1
14512,Q4984125,1
14513,Q7896946,1
14515,Q5248182,1
14516,Q1457831,0
14516,Q30906769,0
14517,Q6332405,1
14518,Q487882,1
14519,Q6206016,1
14520,Q3271844,1
14521,Q1355514,1
14522,Q1410592,1
14523,Q902179,1
14525,Q1778039,1
14526,Q1919655,1
14527,Q2267736,1
14528,Q858375,1
14529,Q696624,1
14534,Q1967382,1
14536,Q322350,1
14539,Q7843985,1
14540,Q936229,1
14542,Q3825360,1
14548,Q7680782,1
14553,Q1360857,1
14556,Q1152201,1
14558,Q512975,1
14564,Q24851792,1
14566,Q4685492,1
14570,Q1131682,1
14571,Q10390434,1
14573,Q9674234,1
14575,Q10335930,1
14576,Q528320,1
14577,Q9616157,1
14578,Q10326393,1
14579,Q983074,1
14580,Q5351365,1
14581,Q6804075,1
14582,Q2612447,1
14589,Q10286112,1
14596,Q1360364,1
14597,Q6957862,1
14598,Q842152,1
14599,Q2076087,1
14600,Q6991860,1
14601,Q42493,1
14604,Q5597703,1
14605,Q42493,1
14607,Q5327188,1
14614,Q3785473,1
14618,Q715181,1
14620,Q311450,1
14621,Q7736267,1
14628,Q4708155,1
14630,Q18719114,1
14631,Q944089,1
14634,Q557102,1
14637,Q7808494,1
14638,Q434798,1
14640,Q620694,1
14641,Q6404995,1
14642,Q172407,1
14645,Q257551,1
14646,Q4035392,1
14647,Q6098865,1
14648,Q6083224,1
14649,Q464097,1
14662,Q473479,1
14666,Q1627479,1
14667,Q1425387,1
14669,Q154556,1
14670,Q97273,1
14671,Q6962889,1
14674,Q741007,1
14676,Q3091273,1
14678,Q336640,1
14679,Q4096104,1
14680,Q2001014,1
14682,Q2517386,1
14683,Q22087924,1
14684,Q4645225,1
14685,Q2164063,1
14687,Q4421651,1
14688,Q7888883,1
14690,Q4033661,1
14691,Q18242560,1
14692,Q158599,1
14695,Q3092085,1
14699,Q4490033,1
14701,Q981392,1
14702,Q2404590,1
14704,Q482991,1
14705,Q4003251,1
14706,Q552748,1
14707,Q5314404,1
14708,Q444864,1
14712,Q7759859,1
14723,Q4756355,1
14724,Q1872979,1
14725,Q6410317,1
14726,Q4996781,1
14727,Q543980,1
14728,Q704593,1
14730,Q896133,1
14732,Q4636510,1
14734,Q358087,1
14737,Q15051128,1
14740,Q157256,1
14742,Q1779353,1
14743,Q1068647,1
14744,Q11289785,1
14745,Q1917126,1
14746,Q461772,1
14747,Q388492,1
14748,Q1759599,1
14749,Q4042,1
14751,Q1498245,1
14754,Q1867690,1
14760,Q378876,1
14764,Q85028,1
14766,Q1936894,1
14771,Q2902315,1
14774,Q99610114,1
14790,Q7720615,1
14791,Q5376694,1
14794,Q1141656,1
14797,Q10854577,1
14798,Q7544646,1
14799,Q5977174,1
14801,Q702913,1
14802,Q496214,1
14803,Q1524044,1
14805,Q1483963,1
14806,Q315390,1
14807,Q1112341,1
14827,Q1047193,1
14829,Q3147622,1
14830,Q2096422,1
14831,Q4917463,1
14834,Q952245,1
14835,Q11994752,1
14840,Q697954,1
14845,Q1550914,1
14847,Q4793408,1
14853,Q1756208,1
14863,Q4682520,1
14873,Q388721,1
14874,Q1470939,1
14875,Q1273345,1
14876,Q1236887,1
14877,Q6707741,1
14878,Q192465,1
14879,Q657014,1
14880,Q1065887,1
14882,Q720369,1
14886,Q536322,1
14890,Q80794,1
14891,Q1715150,1
14892,Q1182903,1
14893,Q1518729,1
14894,Q5243428,1
14895,Q467849,1
14896,Q1869920,1
14898,Q92779415,1
14899,Q9372216,1
14902,Q563663,1
14904,Q1453940,1
14905,Q349041,1
14906,Q505476,1
14908,Q1182111,1
14910,Q379499,1
14913,Q705045,1
14914,Q1183441,1
14915,Q11794109,1
14919,Q943934,1
14922,Q9016636,1
14924,Q1344651,1
14925,Q3772826,1
14926,Q5351341,1
14929,Q441279,1
14930,Q575400,1
14932,Q945129,1
14934,Q1757786,1
14935,Q18028436,1
14936,Q7520050,1
14937,Q4697987,1
14939,Q1442351,1
14940,Q3304003,1
14942,Q3477231,1
14946,Q3855501,1
14947,Q654537,1
14948,Q1055329,1
14949,Q10301014,1
14950,Q1619432,1
14952,Q3927606,1
14953,Q927310,1
14954,Q767204,1
14955,Q177732,1
14956,Q979786,1
14957,Q3955084,1
14958,Q12393903,1
14959,Q6826693,1
14960,Q1797777,1
14961,Q1145899,1
14962,Q312693,1
14963,Q952750,1
14964,Q3827566,1
14965,Q1079001,1
14967,Q965493,1
14971,Q1065943,1
14972,Q3931091,1
14973,Q3893325,1
14974,Q3703931,1
14977,Q3928502,1
14978,Q926799,1
14979,Q7739164,1
14980,Q1211099,1
14981,Q16239951,1
14982,Q1366807,1
14983,Q459453,1
14984,Q469950,1
14985,Q164721,1
14993,Q7756748,1
14994,Q15059581,1
14998,Q15053736,1
15000,Q7768062,1
15004,Q4963786,1
15005,Q5045304,1
15006,Q3296470,1
15007,Q5600812,1
15008,Q6947755,1
15009,Q4568789,1
15010,Q2028664,1
15011,Q1738330,1
15012,Q7727920,1
15013,Q3380793,1
15014,Q20684094,1
15015,Q862119,1
15018,Q6386339,1
15020,Q2064680,1
15021,Q7722845,1
15023,Q342774,1
15024,Q6387067,1
15025,Q6412505,1
15026,Q1239130,1
15027,Q726071,1
15028,Q222921,1
15030,Q2778878,1
15031,Q5578609,1
15033,Q16218875,1
15034,Q10461933,1
15036,Q918502,1
15037,Q3359389,1
15038,Q232193,1
15039,Q841481,1
15040,Q2041474,1
15042,Q6437155,1
15043,Q11757803,0
15043,Q11757803,0
15044,Q5402662,1
15045,Q3021189,1
15046,Q2430218,0
15046,Q2430218,0
15047,Q5176999,1
15049,Q6267808,1
15050,Q1016796,0
15050,Q1016796,0
15051,Q15052930,0
15051,Q15052930,0
15052,Q2455509,1
15053,Q767569,1
15054,Q4812581,1
15055,Q505971,1
15060,Q4999567,1
15061,Q1035442,1
15063,Q1577183,1
15064,Q581868,1
15065,Q266271,1
15066,Q7727671,1
15067,Q204616,1
15068,Q7392077,1
15069,Q277976,1
15075,Q2818472,1
15076,Q11240528,1
15077,Q3509051,1
15079,Q922821,1
15081,Q3681885,1
15082,Q4826073,1
15083,Q922821,1
15084,Q11227429,1
15085,Q1193049,1
15086,Q1062941,1
15087,Q558583,1
15088,Q11195778,1
15089,Q11189490,0
15089,Q30134001,0
15089,Q11189490,0
15089,Q30134001,0
15090,Q7205578,1
15091,Q22249099,0
15091,Q22249099,0
15093,Q6722974,0
15093,Q6722974,0
15098,Q643702,0
15098,Q643702,0
15100,Q1680270,1
15101,Q3240751,1
15102,Q2940549,1
15103,Q609450,1
15107,Q1712416,1
15108,Q1129179,1
15109,Q55809,1
15113,Q3080711,1
15115,Q1241167,1
15116,Q1395969,1
15117,Q3080711,1
15118,Q354121,1
15119,Q1546254,1
15120,Q352246,1
15122,Q2164036,1
15124,Q497298,1
15128,Q7721612,1
15130,Q16826870,1
15137,Q874543,1
15142,Q864369,1
15144,Q552770,1
15145,Q6723363,1
15146,Q439365,1
15147,Q11692892,1
15148,Q28533369,1
15152,Q10358661,1
15153,Q7427379,1
15157,Q4978836,1
15159,Q583344,1
15160,Q45909,1
15161,Q7924562,1
15162,Q271505,1
15163,Q267010,1
15164,Q277297,1
15165,Q285543,1
15166,Q151118,1
15171,Q5281853,1
15172,Q4392541,1
15173,Q5507603,1
15180,Q1756214,1
15181,Q7600720,1
15182,Q3494280,1
15183,Q89244,1
15185,Q99338,1
15193,Q6692443,1
15194,Q3615288,1
15195,Q10381887,1
15196,Q10293324,1
15197,Q18277157,1
15200,Q1625341,1
15201,Q6432471,1
15202,Q5527946,1
15203,Q4808823,1
15204,Q6029578,1
15205,Q4024236,1
15206,Q2250099,1
15208,Q5308002,1
15209,Q5245546,1
15210,Q3930604,1
15211,Q387820,1
15212,Q2321577,1
15213,Q458000,1
15214,Q1906374,1
15215,Q2920425,1
15216,Q353305,1
15217,Q944744,1
15218,Q1332301,1
15219,Q304675,1
15220,Q17104753,1
15221,Q3161939,1
15232,Q5361335,1
15233,Q7659110,1
15234,Q5281027,1
15235,Q5666213,1
15236,Q161122,1
15238,Q3109912,1
15243,Q7927131,1
15244,Q1157524,1
15247,Q6752308,1
15249,Q465977,1
15250,Q913779,1
15255,Q5403095,1
15257,Q15053782,1
15258,Q3695212,1
15260,Q20049126,1
15262,Q4956042,1
15269,Q333405,1
15270,Q3409028,1
15277,Q748179,1
15288,Q456681,1
15289,Q1228962,1
15290,Q5813490,1
15291,Q222915,1
15292,Q114234,1
15293,Q2647071,1
15294,Q3623622,1
15296,Q163454,1
15297,Q18223309,1
15299,Q328113,1
15301,Q208881,1
15302,Q1382642,1
15303,Q3906110,1
15305,Q3976550,1
15306,Q2486542,1
15307,Q368745,1
15308,Q334288,1
15309,Q2799860,1
15315,Q8043425,1
15316,Q7200590,1
15317,Q2799860,1
15318,Q439331,1
15319,Q5267370,1
15321,Q368001,1
15327,Q312387,1
15328,Q115541,1
15331,Q1479562,1
15332,Q965888,1
15333,Q1550909,1
15334,Q943904,1
15335,Q960323,1
15336,Q2344606,1
15340,Q492045,1
15341,Q361555,1
15342,Q5560362,1
15344,Q611696,1
15345,Q2739716,1
15347,Q7488920,1
15348,Q215310,1
15349,Q5249375,1
15350,Q2622519,1
15351,Q2724852,1
15352,Q363441,1
15354,Q2333678,1
15361,Q311267,1
15362,Q3416067,1
15365,Q7765133,1
15368,Q6858470,1
15371,Q233750,1
15372,Q1102092,1
15373,Q3355984,1
15378,Q520092,1
15386,Q2347168,1
15387,Q3514534,1
15388,Q5035897,1
15389,Q472578,1
15390,Q580823,1
15391,Q313260,1
15393,Q6484218,1
15395,Q530077,1
15402,Q463608,1
15403,Q236543,1
15405,Q40750302,1
15406,Q287690,1
15408,Q7301686,1
15410,Q6306604,1
15412,Q6688710,1
15418,Q1196130,1
15420,Q7760233,1
15421,Q3061225,1
15422,Q500650,1
15424,Q9358880,0
15424,Q10376726,0
15424,Q12741878,0
15424,Q2335168,0
15425,Q2881905,1
15427,Q55640165,1
15428,Q7761298,1
15429,Q805967,1
15431,Q7444044,1
15432,Q7047694,1
15434,Q1771475,1
15439,Q7919610,1
15443,Q2292368,1
15444,Q7809183,1
15446,Q6841265,1
15447,Q4068971,1
15449,Q1110752,1
15451,Q4356488,1
15452,Q1415417,1
15453,Q4993339,1
15454,Q15285649,1
15456,Q2613435,1
15458,Q2585553,1
15459,Q1130581,1
15460,Q1166731,1
15461,Q4975487,1
15463,Q624813,1
15464,Q6874596,1
15465,Q539132,1
15466,Q4657291,1
15467,Q6038568,1
15469,Q5215718,1
15475,Q3445712,1
15476,Q2599,1
15479,Q529192,1
15481,Q57339,1
15482,Q370400,1
15483,Q1126287,1
15496,Q6930986,1
15499,Q6135141,1
15501,Q8559918,1
15504,Q1995280,1
15505,Q11897992,1
15511,Q484523,1
15513,Q569059,1
15514,Q11875810,1
15515,Q18689948,1
15516,Q5490487,1
15517,Q644458,1
15518,Q11873752,1
15520,Q1635501,1
15523,Q10361341,1
15524,Q2414087,1
15525,Q4373766,1
15527,Q1141238,1
15529,Q240759,1
15532,Q346439,1
15533,Q572077,1
15535,Q399033,1
15536,Q12800505,1
15538,Q241801,1
15544,Q552384,1
15548,Q426502,1
15551,Q15053515,1
15556,Q463925,1
15562,Q2654969,1
15564,Q19004,1
15565,Q6089727,1
15566,Q19198,1
15567,Q7720383,1
15569,Q993298,1
15570,Q2668078,1
15571,Q882042,1
15572,Q5254894,1
15573,Q19668556,1
15574,Q1550659,1
15577,Q254562,1
15579,Q544491,1
15582,Q2864978,1
15583,Q2409905,1
15584,Q247259,1
15585,Q542956,1
15586,Q1136388,1
15587,Q177364,1
15589,Q726138,1
15590,Q273509,1
15591,Q453611,1
15593,Q4041865,1
15594,Q2638818,1
15595,Q2293106,1
15598,Q14521452,1
15600,Q6047515,1
15601,Q4930041,1
15602,Q1293637,1
15603,Q7621344,1
15604,Q19721294,1
15605,Q323805,1
15606,Q4048553,1
15610,Q2593885,1
15611,Q2682390,1
15613,Q23923,1
15614,Q153141,1
15616,Q1067485,1
15617,Q2099760,1
15618,Q1364358,1
15619,Q8046034,1
15621,Q57516058,1
15624,Q3063106,1
15625,Q4049105,1
15626,Q4050745,1
15627,Q2260801,1
15630,Q1422247,1
15634,Q487586,1
15637,Q1971690,1
15638,Q64576,1
15639,Q1371735,1
